counter	predict	actual	diff	sqsum	frac	sum
1	(0)	(73)	73	5329	.01369863013698630136	.01369863013698630136
2	(0)	(93)	93	8649	.01075268817204301075	.02445131830902931211
3	(0)	(98)	98	9604	.01020408163265306122	.03465539994168237333
4	(0)	(99)	99	9801	.01010101010101010101	.04475641004269247434
5	(0)	(99)	99	9801	.01010101010101010101	.05485742014370257535
6	(0)	(99)	99	9801	.01010101010101010101	.06495843024471267636
7	(0)	(99)	99	9801	.01010101010101010101	.07505944034572277737
8	(0)	(99)	99	9801	.01010101010101010101	.08516045044673287838
9	(0)	(99)	99	9801	.01010101010101010101	.09526146054774297939
10	(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array),(metric),(metric_0),(not),(found),(in),(TxMatrix),(array)	(99),(99),(98),(94),(96),(98),(99),(99),(99),(99),(99),(99),(99),(99),(99),(98),(97),(95),(96),(96),(96),(96),(95),(94),(95),(97),(99),(99),(99),(99),(98),(97),(97),(97),(97),(96),(96),(97),(96),(96),(96),(97),(98),(99),(99),(99),(99),(98),(98)	4776	465626	.01025715917925545394	.10551861972699843333
11	(85),(87),(85),(88),(87),(85),(87),(85)	(99),(98),(94),(96),(98),(99),(99),(99)	93	270511	.00034379378287759092	.10586241350987602425
12	(85),(87),(85),(88),(87),(85),(87),(85)	(98),(94),(96),(98),(99),(99),(99),(99)	93	270511	.00034379378287759092	.10620620729275361517
13	(85),(87),(85),(88),(87),(85),(87),(85)	(94),(96),(98),(99),(99),(99),(99),(99)	94	270892	.00034700175715783411	.10655320904991144928
14	(85),(87),(85),(88),(87),(85),(87),(85)	(96),(98),(99),(99),(99),(99),(99),(99)	99	272715	.00036301633573510807	.10691622538564655735
15	(85),(87),(85),(88),(87),(85),(87),(85)	(98),(99),(99),(99),(99),(99),(99),(99)	102	273814	.00037251564930938520	.10728874103495594255
16	(85),(87),(85),(88),(87),(85),(87),(85)	(99),(99),(99),(99),(99),(99),(99),(99)	103	274181	.00037566425098748636	.10766440528594342891
17	(85),(87),(85),(88),(87),(85),(87),(85)	(99),(99),(99),(99),(99),(99),(99),(99)	103	274181	.00037566425098748636	.10804006953693091527
18	(85),(87),(85),(88),(87),(85),(87),(85)	(99),(99),(99),(99),(99),(99),(99),(98)	102	273814	.00037251564930938520	.10841258518624030047
19	(85),(87),(85),(88),(87),(85),(87),(85)	(99),(99),(99),(99),(99),(99),(98),(97)	100	273078	.00036619573894638161	.10877878092518668208
20	(85),(87),(85),(88),(87),(85),(87),(85)	(99),(99),(99),(99),(99),(98),(97),(95)	96	271618	.00035343754832153980	.10913221847350822188
21	(85),(87),(85),(87),(87),(85),(87),(85)	(99),(99),(99),(99),(98),(97),(95),(96)	94	270138	.00034797029666318696	.10948018877017140884
22	(85),(87),(85),(87),(87),(85),(87),(85)	(99),(99),(99),(98),(97),(95),(96),(96)	91	269039	.00033824092417827898	.10981842969434968782
23	(85),(87),(85),(87),(87),(85),(87),(85)	(99),(99),(98),(97),(95),(96),(96),(96)	88	267932	.00032844154486959377	.11014687123921928159
24	(85),(87),(85),(87),(87),(85),(87),(85)	(99),(98),(97),(95),(96),(96),(96),(96)	85	266829	.00031855607898691671	.11046542731820619830
25	(85),(87),(85),(87),(87),(85),(87),(85)	(98),(97),(95),(96),(96),(96),(96),(95)	81	265373	.00030523075067923262	.11077065806888543092
26	(85),(87),(85),(87),(87),(85),(87),(85)	(97),(95),(96),(96),(96),(96),(95),(94)	77	263913	.00029176281577641116	.11106242088466184208
27	(85),(87),(85),(87),(87),(85),(87),(85)	(95),(96),(96),(96),(96),(95),(94),(95)	75	263189	.00028496631698133280	.11134738720164317488
28	(85),(87),(85),(87),(87),(85),(87),(85)	(96),(96),(96),(96),(95),(94),(95),(97)	77	263913	.00029176281577641116	.11163915001741958604
29	(85),(87),(85),(87),(87),(85),(87),(85)	(96),(96),(96),(95),(94),(95),(97),(99)	80	265008	.00030187767916440258	.11194102769658398862
30	(85),(86),(85),(87),(86),(85),(86),(85)	(96),(96),(95),(94),(95),(97),(99),(99)	86	265012	.00032451360693100689	.11226554130351499551
31	(85),(86),(85),(87),(86),(85),(86),(85)	(96),(95),(94),(95),(97),(99),(99),(99)	89	266113	.00033444439016508024	.11259998569368007575
32	(85),(86),(85),(87),(86),(85),(86),(85)	(95),(94),(95),(97),(99),(99),(99),(99)	92	267218	.00034428818417920948	.11294427387785928523
33	(85),(86),(85),(87),(86),(85),(86),(85)	(94),(95),(97),(99),(99),(99),(99),(98)	95	268317	.00035405881848708803	.11329833269634637326
34	(85),(86),(85),(87),(86),(85),(86),(85)	(95),(97),(99),(99),(99),(99),(98),(97)	98	269402	.00036376864314296107	.11366210133948933433
35	(85),(86),(85),(87),(86),(85),(86),(85)	(97),(99),(99),(99),(99),(98),(97),(97)	100	270128	.00037019487057987324	.11403229621006920757
36	(85),(86),(85),(87),(86),(85),(86),(85)	(99),(99),(99),(99),(98),(97),(97),(97)	100	270126	.00037019761148501069	.11440249382155421826
37	(85),(86),(85),(87),(86),(85),(86),(85)	(99),(99),(99),(98),(97),(97),(97),(97)	98	269388	.00036378754807192599	.11476628136962614425
38	(85),(86),(85),(87),(86),(85),(86),(85)	(99),(99),(98),(97),(97),(97),(97),(96)	95	268289	.00035409576986011353	.11512037713948625778
39	(85),(86),(85),(87),(86),(85),(86),(85)	(99),(98),(97),(97),(97),(97),(96),(96)	92	267190	.00034432426363262098	.11546470140311887876
40	(85),(86),(85),(87),(86),(85),(86),(85)	(98),(97),(97),(97),(97),(96),(96),(97)	90	266456	.00033776683580028222	.11580246823891916098
41	(85),(86),(85),(86),(86),(85),(86),(85)	(97),(97),(97),(97),(96),(96),(97),(96)	89	265361	.00033539216388240924	.11613786040280157022
42	(85),(86),(85),(86),(86),(85),(86),(85)	(97),(97),(97),(96),(96),(97),(96),(96)	88	264994	.00033208299055827679	.11646994339335984701
43	(85),(86),(85),(86),(86),(85),(86),(85)	(97),(97),(96),(96),(97),(96),(96),(96)	87	264633	.00032875718447812631	.11679870057783797332
44	(85),(86),(85),(86),(86),(85),(86),(85)	(97),(96),(96),(97),(96),(96),(96),(97)	87	264631	.00032875966912417668	.11712746024696215000
45	(85),(86),(85),(86),(86),(85),(86),(85)	(96),(96),(97),(96),(96),(96),(97),(98)	88	264996	.00033208048423372428	.11745954073119587428
46	(85),(86),(85),(86),(86),(85),(86),(85)	(96),(97),(96),(96),(96),(97),(98),(99)	91	266095	.00034198312632706364	.11780152385752293792
47	(85),(86),(85),(86),(86),(85),(86),(85)	(97),(96),(96),(96),(97),(98),(99),(99)	94	267192	.00035180694032755471	.11815333079785049263
48	(85),(86),(85),(86),(86),(85),(86),(85)	(96),(96),(96),(97),(98),(99),(99),(99)	96	267928	.00035830521632677435	.11851163601417726698
49	(85),(86),(85),(86),(86),(85),(86),(85)	(96),(96),(97),(98),(99),(99),(99),(99)	99	269027	.00036799280369628327	.11887962881787355025
50	(85),(86),(85),(86),(86),(85),(86),(85)	(96),(97),(98),(99),(99),(99),(99),(98)	101	269759	.00037440826812080412	.11925403708599435437
51	(85),(86),(85),(86),(86),(85),(86),(85)	(97),(98),(99),(99),(99),(99),(98),(98)	103	270487	.00038079464077756047	.11963483172677191484
52	(85),(86),(85),(86),(86),(85),(86),(85)	(98),(99),(99),(99),(99),(98),(98),(96)	102	270126	.00037760156371471091	.12001243329048662575
53	(85),(86),(85),(86),(86),(85),(86),(85)	(99),(99),(99),(99),(98),(98),(96),(97)	101	269755	.00037441381994773034	.12038684711043435609
54	(85),(86),(85),(86),(86),(85),(86),(85)	(99),(99),(99),(98),(98),(96),(97),(97)	99	269023	.00036799827524040695	.12075484538567476304
55	(85),(86),(85),(86),(86),(85),(86),(85)	(99),(99),(98),(98),(96),(97),(97),(96)	96	267924	.00035831056568280557	.12111315595135756861
